"obj","site1","site2","site3","site4"
0.328993448346221,3,19,28,30
0.328993448346221,3,23,28,30
0.328993448346221,6,19,28,30
0.328993448346221,6,23,28,30
0.328992121806282,9,17,26,29
0.328991670506281,4,17,23,28
0.328989243621061,2,17,18,31
0.328989243621061,2,18,25,31
0.328989243621061,2,18,28,31
0.328981648292556,1,16,21,31
0.328981108128749,4,5,16,23
0.328980863549426,4,15,18,20
0.328978194189923,11,16,27,31
0.328976232003658,4,9,15,29
0.328971351153281,2,10,25,26
0.328970357199898,8,17,29,31
0.32896882270036,10,17,18,19
0.32896882270036,10,17,18,23
0.32896882270036,10,18,19,23
0.328953050396512,10,22,24,31
0.32894953887823,3,19,25,30
0.32894953887823,3,23,25,30
0.32894953887823,6,19,25,30
0.32894953887823,6,23,25,30
0.328948846014968,9,18,25,27
0.328948846014968,9,18,27,28
0.328944534124858,11,17,26,27
0.328942443970043,10,17,29,30
0.328932541938505,1,14,18,20
0.32893247451515,10,20,21,31
0.328931306324899,15,17,19,28
0.328930280162944,5,22,24,31
0.328920748849638,2,7,25,26
0.328918251210586,5,13,18,20
0.328918251210586,12,13,18,20
0.328918251210586,12,15,18,20
0.328918251210586,13,15,18,20
0.328918251210586,13,16,18,20
0.328918251210586,13,17,18,20
0.328918251210586,13,18,20,26
0.328918251210586,13,18,20,27
0.328918251210586,13,18,20,30
0.328917376978732,1,2,26,28
0.328903858930292,11,26,28,30
0.328901255333371,1,16,21,29
0.328901222314023,11,17,25,26
0.328901222314023,11,17,26,28
0.32889950156717,1,18,21,22
0.32889950156717,1,18,22,26
0.32889950156717,1,18,22,27
0.32889950156717,1,18,22,30
0.328896281957302,5,11,12,28
0.328885875728166,3,6,18,29
0.328885875728166,6,7,18,29
0.328885875728166,6,14,18,29
0.328885875728166,6,17,18,29
0.328885875728166,6,18,26,29
0.328884992122528,8,14,29,31
0.328883080601999,3,7,30,31
0.328882475997056,12,18,19,26
0.328882475997056,12,18,23,26
0.328881098731678,5,14,23,29
0.328880913305416,1,17,19,30
0.328879038897612,5,16,19,30
0.32887894842136,1,12,16,20
0.328878478280136,2,16,17,18
0.328878478280136,2,16,18,26
0.328878428776226,1,4,11,29
0.328878428776226,4,5,11,29
0.328878428776226,4,11,12,29
0.328869735672931,15,20,26,27
0.328869735672931,15,20,26,30
0.328869735672931,15,20,27,30
0.328868791630027,1,18,20,23
0.328859896067944,10,16,17,25
0.328859896067944,10,16,17,28
0.328855336078106,3,13,14,29
0.328851467203789,14,20,26,29
0.328851467203789,14,20,27,29
0.328851467203789,14,20,29,30
0.328850977010865,5,22,24,25
0.328849718722654,1,20,21,22
0.328849718722654,1,20,22,26
0.328849718722654,1,20,22,27
0.328849718722654,1,20,22,30
0.328844643929214,4,5,18,23
0.328844389363086,11,17,27,31
0.328841831321173,10,20,21,29
0.328833903579675,3,7,27,29
0.328829893410818,5,9,11,29
0.328829893410818,9,11,12,29
0.328818587750033,11,13,18,26
0.328818587750033,11,15,18,26
0.328812490110723,15,18,21,25
0.328812490110723,15,18,21,28
0.32880116745062,4,11,18,30
0.328799722041729,1,7,26,27
0.328796949183887,5,14,16,20
0.328796532996968,7,14,26,29
0.328794498673894,12,14,19,29
0.328787856505305,3,5,26,28
0.328787436319822,14,19,29,30
0.328787436319822,14,23,29,30
0.328785041260617,2,10,26,29
0.328783820938805,17,20,22,24
0.328782022375997,4,11,18,31
0.328781340808275,9,18,26,31
0.328770066001051,1,7,17,29
0.328770066001051,5,7,17,29
0.328770066001051,7,9,17,29
0.328770066001051,7,11,17,29
0.328770066001051,7,12,17,29
0.328767471138041,15,17,19,27
0.328767471138041,15,17,23,27
0.328766389016775,2,18,25,30
0.328766389016775,2,18,28,30
0.328764589127874,5,20,23,29
0.328762760038486,7,14,18,30
0.328762760038486,7,17,18,30
0.328762760038486,7,18,26,30
0.328761245436001,1,5,19,25
0.328759948807684,3,18,29,30
0.328757591276388,2,10,27,28
0.328750915937499,1,18,21,24
0.328750915937499,1,18,24,26
0.328750915937499,1,18,24,27
0.328750915937499,1,18,24,30
0.328750889493084,5,14,16,19
0.328750889493084,5,14,16,23
0.328750889493084,5,16,17,19
0.328750889493084,5,16,19,23
0.328750889493084,5,16,19,26
0.328749857295273,1,16,18,21
0.328749857295273,1,18,20,21
0.328746687827839,9,17,25,29
0.328746619542609,15,19,25,29
0.328746619542609,15,23,25,29
0.328745732376516,3,15,28,29
0.328743956934256,3,7,17,29
0.328743956934256,3,14,17,29
0.328742273528512,7,14,18,31
0.328742273528512,7,17,18,31
0.328742273528512,7,18,25,31
0.328742273528512,7,18,28,31
0.328739982471525,11,16,18,27
0.328734976214577,2,7,26,29
0.328733102430271,4,19,27,31
0.328727591109157,7,16,29,31
0.328727511297978,11,16,18,31
0.328726566736179,4,5,20,25
0.328726566736179,4,5,20,28
0.32872343186841,10,17,18,25
0.32872343186841,10,17,18,28
0.32872343186841,10,18,19,25
0.32872343186841,10,18,19,28
0.32872343186841,10,18,23,25
0.32872343186841,10,18,23,28
0.32872343186841,10,18,25,28
0.328721914369436,2,12,28,29
0.32871743971589,2,10,25,27
0.328713200597283,1,17,19,25
0.32871220060152,11,14,27,29
0.328709976812457,2,7,27,28
0.328701884380027,11,17,25,27
0.328691617992352,12,18,19,27
0.328691617992352,12,18,23,27
0.328687483827723,13,18,20,25
0.328687483827723,13,18,20,28
0.328685807709063,16,21,23,31
0.328683296332554,1,19,20,23
0.328683296332554,1,19,20,26
0.328683296332554,1,19,20,27
0.328683296332554,1,19,20,30
0.328678292475005,1,20,21,24
0.328678292475005,1,20,24,26
0.328678292475005,1,20,24,27
0.328678292475005,1,20,24,30
0.328676303146758,1,3,25,26
0.328675403888456,1,18,22,25
0.328675403888456,1,18,22,28
0.328672861577827,9,13,18,29
0.328672861577827,9,15,18,29
0.328671883985207,7,15,17,29
0.328670662757461,2,7,25,27
0.328670516196224,7,19,29,31
0.328669011008239,10,17,27,29
0.328664714349029,1,3,7,28
0.32865148970643,6,18,25,29
0.32865148970643,6,18,28,29
0.328651424569878,5,11,26,29
0.328651424569878,11,12,26,29
0.328645858627099,5,23,30,31
0.328642434243,2,16,18,25
0.328642434243,2,16,18,28
0.328641105851283,11,14,25,29
0.328640240378261,1,7,25,31
0.328638549551066,4,14,15,16
0.328634792083567,12,17,20,31
0.328632728268053,5,17,23,30
0.328630721056023,1,7,15,29
0.328630721056023,5,7,15,29
0.328630721056023,7,9,15,29
0.328630721056023,7,12,15,29
0.328630721056023,7,13,15,29
0.328630647649874,11,13,18,27
0.328630647649874,11,15,18,27
0.328630302274241,5,11,27,28
0.328630302274241,11,12,27,28
0.328630302274241,11,27,28,30
0.32862987014879,1,11,25,29
0.328623616784036,15,20,25,26
0.328623616784036,15,20,25,27
0.328623616784036,15,20,25,28
0.328623616784036,15,20,25,30
0.328623616784036,15,20,26,28
0.328623616784036,15,20,27,28
0.328623616784036,15,20,28,30
0.328614425293549,5,14,18,19
0.328614425293549,5,14,18,23
0.328614425293549,5,17,18,19
0.328614425293549,5,18,19,23
0.328607496673387,1,8,18,29
0.328607496673387,5,8,18,29
0.328607496673387,8,11,18,29
0.328607496673387,8,12,18,29
0.328607496673387,8,14,18,29
0.328607496673387,8,17,18,29
0.328607496673387,8,18,26,29
0.328605933768446,16,21,23,29
0.328603753470591,3,7,15,29
0.328595559306821,9,18,27,31
0.328591361715072,14,20,25,29
0.328591361715072,14,20,28,29
0.328589616669067,1,20,22,25
0.328589616669067,1,20,22,28
0.328587898206298,4,12,15,25
0.328587898206298,4,13,15,25
0.328586510797761,4,17,23,31
0.328570505021059,5,21,22,24
0.328565456501361,14,17,19,30
0.328565456501361,14,17,23,30
0.328562971289185,11,25,29,30
0.328550587692879,5,19,26,30
0.328544741138668,12,14,15,25
0.328544741138668,13,14,15,25
0.328543966761674,3,14,15,29
0.328542080059459,2,3,26,31
0.328542080059459,2,6,26,31
0.32853005927224,1,18,24,25
0.32853005927224,1,18,24,28
0.328528693209806,15,17,19,31
0.328528176728927,7,18,25,30
0.328528176728927,7,18,28,30
0.328518432661377,3,15,29,31
0.328516338560872,11,17,26,31
0.328506355082647,5,16,19,25
0.328506355082647,5,16,19,28
0.328503201987567,10,16,17,27
0.328501075053484,3,18,27,29
0.328496693039887,3,17,28,29
0.32849642622607,7,16,18,29
0.328494560595609,2,19,20,29
0.328494560595609,2,20,23,29
0.328490182868691,14,19,27,29
0.328490182868691,14,23,27,29
0.328487907985443,5,23,27,30
0.328487183017288,10,16,17,31
0.328476056449743,2,17,18,26
0.328470956318397,7,11,15,29
0.328468479266956,15,18,21,31
0.328467391382498,2,17,19,29
0.328455551938955,5,17,23,25
0.328439082617891,1,3,25,27
0.328438698930005,5,12,20,29
0.328438698930005,12,20,26,29
0.328438698930005,12,20,27,29
0.328438698930005,12,20,29,30
0.328436821954591,15,17,19,26
0.328436821954591,15,17,23,26
0.328433912940287,5,7,25,26
0.328422546790232,1,20,24,25
0.328422546790232,1,20,24,28
0.328421212136063,5,22,26,27
0.328421212136063,5,22,26,30
0.328415267212592,5,8,25,29
0.328415267212592,8,25,26,29
0.328415267212592,8,25,28,29
0.328413997915272,1,19,20,25
0.328413997915272,1,19,20,28
0.328413858621017,1,12,14,15
0.328413858621017,1,13,14,15
0.32841367885081,12,23,28,29
0.328413470020425,5,18,21,26
0.328413470020425,5,18,21,27
0.328413470020425,5,18,21,30
0.328409673524114,2,18,30,31
0.328406038487556,7,13,28,29
0.328400542206141,2,14,17,29
0.32839128877682,15,18,21,29
0.328386150603138,14,17,19,25
0.328386150603138,14,17,23,25
0.328384843654931,10,16,18,30
0.328384843654931,10,17,18,30
0.328384843654931,10,18,19,30
0.328384843654931,10,18,23,30
0.328384843654931,10,18,26,30
0.328381699092193,2,16,26,30
0.328378829759795,6,7,26,30
0.328376107702881,15,19,23,29
0.328373603357942,8,18,25,29
0.328373603357942,8,18,28,29
0.328370143127474,5,18,19,25
0.328370143127474,5,18,19,28
0.328364811301785,1,7,25,30
0.328363093125323,1,18,24,29
0.328362303713094,1,4,14,15
0.328362303713094,4,5,14,15
0.328351280013146,1,14,19,29
0.328350971062115,10,17,18,31
0.328350971062115,10,18,19,31
0.328350971062115,10,18,23,31
0.328350971062115,10,18,25,31
0.328350971062115,10,18,28,31
0.328350114853946,4,16,19,30
0.328349739555421,5,11,28,31
0.328349739555421,11,12,28,31
0.328343337215863,2,20,26,27
0.328343337215863,2,20,26,30
0.328343337215863,2,20,27,30
0.328337109309176,13,18,20,31
0.328335111205642,1,18,22,31
0.328330544155338,2,10,26,28
0.328324536116863,14,15,18,19
0.328324536116863,14,15,18,23
0.328317004884404,4,5,20,31
0.32830196207877,2,16,18,27
0.32830196207877,2,17,18,27
0.32830196207877,2,18,26,27
0.32830196207877,2,18,27,30
0.32829560745547,6,18,29,31
0.328288123780942,1,3,6,28
0.328284447340827,13,16,20,29
0.328284035135206,2,16,18,31
0.328282456772179,2,7,26,28
0.328269594256858,4,11,18,26
0.328258926636252,1,18,22,29
0.328257943719251,10,16,17,18
0.328257943719251,10,16,18,19
0.328257943719251,10,16,18,23
0.328257943719251,10,16,18,26
0.328254639944344,1,17,19,28
0.32825288839512,3,19,25,26
0.32825288839512,3,23,25,26
0.32825288839512,6,19,25,26
0.32825288839512,6,23,25,26
0.328249959119618,15,20,25,31
0.328249959119618,15,20,26,31
0.328249959119618,15,20,27,31
0.328249959119618,15,20,28,31
0.328249959119618,15,20,30,31
0.328247960806177,4,14,15,30
0.328236626270921,1,6,13,29
0.328236626270921,3,6,13,29
0.328236626270921,5,6,13,29
0.328236626270921,6,7,13,29
0.328236626270921,6,9,13,29
0.328236626270921,6,12,13,29
0.32823470675504,2,18,25,26
0.32823470675504,2,18,26,28
0.328230138223493,5,24,26,27
0.328230138223493,5,24,26,30
0.328229991009548,7,14,18,26
0.328229991009548,7,17,18,26
0.328229357261915,1,20,24,29
0.328229296062287,1,10,29,31
0.328228909639759,11,25,27,29
0.328225440402148,1,7,26,31
0.328219026982508,1,4,16,19
0.328219026982508,4,16,17,19
0.328219026982508,4,16,19,23
0.328219026982508,4,16,19,26
0.328209449790708,5,7,25,27
0.32819849656198,5,11,26,28
0.32819849656198,11,12,26,28
0.328196520095362,14,20,29,31
0.328194778471016,1,20,22,31
0.328194546066225,1,18,24,31
0.328190369737575,1,4,13,25
0.328190369737575,4,5,13,25
0.328190369737575,4,12,13,25
0.328190369737575,4,13,25,28
0.328187518485197,5,18,21,25
0.328187518485197,5,18,21,28
0.328177166879565,1,9,29,31
0.328176647033609,13,18,19,29
0.328176647033609,13,18,23,29
0.328173143747947,12,20,25,29
0.328173143747947,12,20,28,29
0.328171882850934,7,18,30,31
0.328166641665464,11,16,29,30
0.328164079666345,11,27,28,31
0.328157815786086,7,13,29,31
0.32815546249947,5,16,19,27
0.328153507276015,4,19,26,30
0.328149679536913,10,18,25,30
0.328149679536913,10,18,28,30
0.32814797107474,1,17,19,27
0.32814044515283,4,9,18,29
0.328139636843303,2,16,25,30
0.328139636843303,2,16,28,30
0.328138389616265,10,19,24,26
0.328138389616265,10,22,24,26
0.328138389616265,10,23,24,26
0.328138389616265,10,24,26,27
0.328138389616265,10,24,26,30
0.328137503092876,7,9,29,31
0.328137503092876,7,12,29,31
0.328134981984087,5,16,19,31
0.32812387379417,15,23,28,29
0.328121180805975,3,17,29,31
0.328119953352921,1,14,15,25
0.328111039608579,1,6,27,28
0.328108029778081,1,13,14,16
0.328106893647979,1,6,26,29
0.328106643212868,1,20,22,29
0.32810384545783,4,11,18,27
0.328095895079809,4,17,23,30
0.328085231812277,4,5,17,20
0.328082562782974,1,4,18,19
0.328082562782974,4,17,18,19
0.328082562782974,4,18,19,23
0.328081273058389,5,15,16,20
0.328075277126902,2,20,25,26
0.328075277126902,2,20,25,27
0.328075277126902,2,20,25,28
0.328075277126902,2,20,25,30
0.328075277126902,2,20,26,28
0.328075277126902,2,20,27,28
0.328075277126902,2,20,28,30
0.328070656484679,2,18,25,27
0.328070656484679,2,18,27,28
0.328068029975822,3,19,27,28
0.328068029975822,3,23,27,28
0.328068029975822,6,19,27,28
0.328068029975822,6,23,27,28
0.328065843044769,7,14,18,27
0.328065843044769,7,17,18,27
0.328065843044769,7,18,26,27
0.328065843044769,7,18,27,30
0.328063424158295,2,17,26,29
0.32806213773514,1,12,18,20
0.328061775872257,3,19,26,29
0.328061775872257,3,23,26,29
0.328061775872257,6,19,26,29
0.328061775872257,6,23,26,29
0.328061755699147,6,11,13,29
0.328052819090394,14,15,19,29
0.328044753422074,5,18,19,30
0.328040210650666,1,5,11,18
0.328040210650666,1,11,12,18
0.328040210650666,1,11,14,18
0.328040210650666,1,11,17,18
0.328040210650666,5,11,12,18
0.328040210650666,5,11,14,18
0.328040210650666,5,11,17,18
0.328040210650666,11,12,14,18
0.328040210650666,11,12,17,18
0.328040210650666,11,14,17,18
0.328037459881754,3,19,25,27
0.328037459881754,3,23,25,27
0.328037459881754,6,19,25,27
0.328037459881754,6,23,25,27
0.328036936447024,1,11,16,29
0.328036936447024,5,11,16,29
0.328036936447024,11,12,16,29
0.328036936447024,11,14,16,29
0.328036936447024,11,16,17,29
0.328036936447024,11,16,26,29
0.328034129008133,1,20,24,31
0.328030650823119,9,26,28,29
0.328022432319083,11,17,29,30
0.328021742697258,10,16,18,25
0.328021742697258,10,16,18,28
0.328018212072262,8,18,29,31
0.328007867683509,2,16,25,26
0.328007867683509,2,16,25,28
0.328007867683509,2,16,26,28
0.328005071365979,1,19,20,31
0.327999021342485,5,18,19,31
0.327997015888264,15,16,19,30
0.327997015888264,15,16,23,30
0.327989091160256,7,18,25,26
0.327989091160256,7,18,26,28
0.32798588817073,2,14,28,29
0.327985617557781,12,16,19,29
0.327985617557781,12,16,23,29
0.327983969201644,11,26,27,28
0.327982714389943,5,14,18,20
0.327980852049719,14,17,20,26
0.327980852049719,14,17,20,27
0.327980852049719,14,17,20,30
0.327975475682073,4,16,19,25
0.327975475682073,4,16,19,28
0.327971452676348,3,4,13,29
0.327959597825188,1,17,18,21
0.327950617948044,8,25,29,31
0.327923827986052,7,11,29,31
0.327920835791076,1,4,18,21
0.327920835791076,4,18,21,26
0.327920835791076,4,18,21,27
0.327920835791076,4,18,21,30
0.32791760612303,4,12,14,25
0.327916252463522,5,16,18,19
0.327913054394903,14,17,19,28
0.327905253669166,1,5,7,28
0.327903198121748,11,16,27,29
0.3279011837601,5,17,23,27
0.32789895163719,4,17,23,25
0.32789644882056,5,12,16,20
0.32789644882056,12,16,17,20
0.32789644882056,12,16,20,26
0.32789644882056,12,16,20,27
0.32789644882056,12,16,20,30
0.327877339607553,3,7,27,31
0.327867895493923,2,18,26,31
0.32786445731359,15,16,17,19
0.32786445731359,15,16,17,23
0.32786445731359,15,16,19,23
0.32786445731359,15,16,19,26
0.32786445731359,15,16,23,26
0.327862097646203,3,5,25,29
0.327860839544209,10,19,22,23
0.327860839544209,10,19,22,27
0.327860839544209,10,19,22,30
0.327860839544209,10,22,23,27
0.327860839544209,10,22,23,30
0.327860839544209,10,22,27,30
0.327860748769251,12,17,23,29
0.327849611995613,5,10,28,29
0.327849332476035,1,17,19,31
0.32784398791627,5,18,21,31
0.327843620840992,11,26,29,31
0.327840013278962,5,22,27,30
0.3278392637269,4,18,19,25
0.3278392637269,4,18,19,28
0.327837299514377,10,17,18,26
0.327837299514377,10,18,19,26
0.327837299514377,10,18,23,26
0.327836006412427,14,17,19,27
0.327836006412427,14,17,23,27
0.327834951694597,7,18,25,27
0.327834951694597,7,18,27,28
0.327828557986734,2,19,23,31
0.327823164229336,1,7,18,29
0.327823164229336,5,7,18,29
0.327823164229336,7,9,18,29
0.327823164229336,7,11,18,29
0.327823164229336,7,12,18,29
0.327819709990312,2,17,25,29
0.327815887338645,1,4,21,26
0.327815887338645,1,4,21,27
0.327815887338645,1,4,21,30
0.327814163063033,7,17,26,29
0.327809589874202,9,18,29,30
0.327808480198288,5,8,29,31
0.327799315193706,5,19,23,26
0.327798400034542,3,7,18,29
0.327798400034542,3,14,18,29
0.327798400034542,3,17,18,29
0.327798400034542,3,18,26,29
0.327798135788222,11,16,25,29
0.327798135788222,11,16,28,29
0.327797963072391,8,26,28,29
0.327797438626305,1,11,18,25
0.327797438626305,1,11,18,28
0.327797438626305,5,11,18,25
0.327797438626305,5,11,18,28
0.327797438626305,11,12,18,25
0.327797438626305,11,12,18,28
0.327797438626305,11,14,18,25
0.327797438626305,11,14,18,28
0.327797438626305,11,17,18,25
0.327797438626305,11,17,18,28
0.327797438626305,11,18,25,28
0.327792157216853,10,18,30,31
0.327787932954155,1,17,19,26
0.32777165607191,2,16,30,31
0.327769627667455,12,20,29,31
0.327767731386647,5,18,21,29
0.327756684652784,11,17,27,29
0.327755373559924,4,13,25,31
0.327752728600203,12,17,20,29
0.327750391330709,1,3,14,29
0.327750391330709,3,5,14,29
0.327750391330709,3,9,14,29
0.327750391330709,3,11,14,29
0.327750391330709,3,12,14,29
0.327743682895194,2,16,19,29
0.327743682895194,2,16,23,29
0.3277432295042,1,6,28,31
0.327741719179533,14,17,20,25
0.327741719179533,14,17,20,28
0.327740473530561,15,23,29,31
0.327740302104457,3,6,7,25
0.327740302104457,6,7,25,28
0.327740057524769,10,16,19,30
0.327740057524769,10,16,23,30
0.327740057524769,10,16,26,30
0.32772581257611,1,9,17,29
0.32772581257611,5,9,17,29
0.32772581257611,9,11,17,29
0.32772581257611,9,12,17,29
0.32772581257611,9,14,17,29
0.327718907761699,2,18,27,31
0.327717819660077,4,12,15,16
0.327717819660077,4,13,15,16
0.327711900791999,5,24,26,29
0.327709520401443,14,15,18,20
0.327708310315885,11,26,28,31
0.327704140884291,9,15,28,29
0.327699620799371,1,5,23,26
0.327697732455509,1,4,13,14
0.327697732455509,4,5,13,14
0.327697732455509,4,12,13,14
0.327695889007691,1,15,18,20
0.32769572780761,4,18,21,25
0.32769572780761,4,18,21,28
0.327688238935631,10,16,18,27
0.327688238935631,10,17,18,27
0.327688238935631,10,18,19,27
0.327688238935631,10,18,23,27
0.327688238935631,10,18,26,27
0.327688238935631,10,18,27,30
0.327677608739131,12,14,15,16
0.327677608739131,13,14,15,16
0.327675351315543,7,19,25,29
0.327675351315543,7,23,25,29
0.327667867103648,2,20,25,31
0.327667867103648,2,20,26,31
0.327667867103648,2,20,27,31
0.327667867103648,2,20,28,31
0.327667867103648,2,20,30,31
0.327664863812652,2,16,26,27
0.327664863812652,2,16,27,30
0.32766254394794,4,13,14,30
0.327662530520095,10,16,18,31
0.327662299800842,5,22,26,31
0.327659622378446,12,16,20,25
0.327659622378446,12,16,20,28
0.327651302897187,1,6,26,28
0.327646251654986,5,23,27,31
0.327645832996653,1,7,25,26
0.327638096537983,2,16,25,31
0.327638096537983,2,16,26,31
0.327638096537983,2,16,28,31
0.327633068655752,4,19,28,31
0.327632319046446,4,16,19,27
0.327622728102779,7,18,26,31
0.327622456054167,15,16,19,25
0.327622456054167,15,16,19,28
0.327622456054167,15,16,23,25
0.327622456054167,15,16,23,28
0.327622039163006,3,6,7,26
0.327619401646168,10,24,26,29
0.32761746213006,1,5,16,23
0.327605082065802,4,16,19,31
0.327605080531155,10,16,19,23
0.327605080531155,10,16,19,26
0.327605080531155,10,16,23,26
0.327604847311901,3,19,26,28
0.327604847311901,3,23,26,28
0.327604847311901,6,19,26,28
0.327604847311901,6,23,26,28
0.327598123270345,5,19,26,27
0.327595793032635,10,18,25,26
0.327595793032635,10,18,26,28
0.327591256106729,1,3,28,30
0.327583784440702,2,16,17,29
0.327573642272357,2,14,29,31
0.32757091048967,7,17,25,29
0.327565526583146,3,18,25,29
0.327565526583146,3,18,28,29
0.327561152895743,5,22,26,29
0.327556877097358,9,18,27,29
0.327555607301274,2,3,6,25
0.327555607301274,2,3,25,28
0.327555607301274,2,6,25,28
0.327552936357205,4,12,14,16
0.32755179388463,1,9,15,29
0.32755179388463,5,9,15,29
0.32755179388463,9,12,15,29
0.32755179388463,9,13,15,29
0.327545803859521,4,13,25,30
0.327545117772123,7,15,18,29
0.327536080310495,2,18,19,29
0.327536080310495,2,18,23,29
0.327532800203339,4,18,19,30
0.327529990805137,5,17,23,26
0.327522021312042,1,4,21,28
0.327510250777733,1,4,21,25
0.327509826492338,1,17,23,28
0.327508435607137,14,17,19,31
0.327505589157062,4,14,15,27
0.327503035139096,1,13,14,25
0.327502136478393,16,17,22,24
0.327500263986782,2,19,27,30
0.327497839288463,10,16,25,30
0.327497839288463,10,16,28,30
0.327495953377379,9,14,15,29
0.327493216365473,13,18,20,29
0.327493008849247,1,11,18,30
0.327493008849247,5,11,18,30
0.327493008849247,11,12,18,30
0.327493008849247,11,14,18,30
0.327493008849247,11,17,18,30
0.327493008849247,11,18,26,30
0.327487587976708,5,18,19,26
0.327485663128779,5,24,26,31
0.327483615764595,7,18,27,31
0.327480744750192,1,5,18,23
0.327479992278116,9,17,28,29
0.327476404893307,9,15,29,31
0.327472674519776,2,14,18,29
0.327469121424199,4,18,19,31
0.32746379069314,2,3,6,28
0.327462847738844,1,7,25,27
0.327462769786899,14,17,19,26
0.327462769786899,14,17,23,26
0.32745679190655,10,18,25,27
0.32745679190655,10,18,27,28
0.327442291240717,3,6,30,31
0.327436613969142,2,5,25,29
0.327434773469155,11,16,29,31
0.327431132193082,6,7,26,27
0.327428055011271,1,11,18,31
0.327428055011271,5,11,18,31
0.327428055011271,11,12,18,31
0.327428055011271,11,14,18,31
0.327428055011271,11,17,18,31
0.327428055011271,11,18,25,31
0.327428055011271,11,18,28,31
0.327426738421789,2,16,25,27
0.327426738421789,2,16,27,28
0.327414015738933,10,17,26,29
0.32740580833384,8,11,28,29
0.32740580833384,8,12,28,29
0.327401546808127,4,16,18,19
0.327393807024052,9,11,15,29
0.327392656723614,10,24,26,31
0.327389264176058,3,6,27,29
0.327389264176058,6,27,29,30
0.327381073463804,4,19,23,26
0.327377799790211,14,17,20,31
0.327370304359526,4,17,23,27
0.327361764562539,10,16,19,25
0.327361764562539,10,16,19,28
0.327361764562539,10,16,23,25
0.327361764562539,10,16,23,28
0.327361764562539,10,16,25,26
0.327361764562539,10,16,25,28
0.327361764562539,10,16,26,28
0.327356993474145,17,20,21,22
0.327356993474145,17,20,22,26
0.327356993474145,17,20,22,27
0.327356993474145,17,20,22,30
0.327354582650411,5,7,28,30
0.327353037906508,4,18,21,31
0.327352976120969,5,18,19,27
0.327350496627198,15,20,26,29
0.327350496627198,15,20,27,29
0.327350496627198,15,20,29,30
0.327345320705643,11,15,17,29
0.327343240949323,11,14,26,29
0.327331732544634,4,5,20,29
0.32732592444858,6,9,28,29
0.32732592444858,6,11,28,29
0.32732592444858,6,12,28,29
0.327302821041052,5,11,25,29
0.327302821041052,11,12,25,29
0.327302821041052,11,25,26,29
0.327302821041052,11,25,28,29
0.32729912330162,12,16,20,31
0.327285670508004,15,16,19,27
0.327285670508004,15,16,23,27
0.327283315185426,4,14,15,28
0.327281819381562,1,14,15,16
0.327277619175537,4,18,21,29
0.327274745065363,1,10,25,29
0.327274510087067,4,13,16,30
0.327260264203773,11,18,25,30
0.327260264203773,11,18,28,30
0.327254073112272,15,16,19,31
0.327254073112272,15,16,23,31
0.327251363274985,12,14,15,30
0.327251363274985,13,14,15,30
0.32725123340582,6,7,25,31
0.32723961900395,11,16,18,29
0.327238426112279,9,13,28,29
0.327236961180431,4,13,14,17
0.327234299166121,13,14,16,30
0.327234097685557,4,19,23,28
0.327228134945719,10,18,26,31
0.327226996162099,5,12,14,15
0.327226996162099,5,13,14,15
0.327226996162099,12,13,14,15
0.327224343669476,2,19,23,30
0.327223693575541,17,20,21,24
0.327223693575541,17,20,24,26
0.327223693575541,17,20,24,27
0.327223693575541,17,20,24,30
0.327223262524012,5,14,19,29
0.327210936510721,3,18,29,31
0.327202199157733,4,19,26,27
0.327199835841425,12,17,19,29
0.32717014936595,10,17,25,29
0.327147928780162,15,17,18,19
0.327147928780162,15,17,18,23
0.327147928780162,15,18,19,23
0.327140979468822,10,19,24,25
0.327140979468822,10,21,24,25
0.327140979468822,10,22,24,25
0.327140979468822,10,23,24,25
0.327140979468822,10,24,25,26
0.327140979468822,10,24,25,27
0.327140979468822,10,24,25,28
0.327140979468822,10,24,25,30
0.327137546267843,11,13,17,29
0.32713719234147,1,4,13,16
0.32713719234147,4,5,13,16
0.32713719234147,4,12,13,16
0.32713719234147,4,13,16,17
0.32713719234147,4,13,16,26
0.327132363093409,17,21,22,24
0.327132363093409,17,22,24,26
0.327132363093409,17,22,24,27
0.327132363093409,17,22,24,30
0.327129007421749,10,16,30,31
0.327128774390393,1,12,15,25
0.327128774390393,1,13,15,25
0.327126130652228,17,20,22,25
0.327126130652228,17,20,22,28
0.327112992252318,14,19,26,29
0.327112992252318,14,23,26,29
0.327109441888376,15,20,25,29
0.327109441888376,15,20,28,29
0.327109226509635,4,14,15,26
0.327109127963235,5,12,18,20
0.327109127963235,12,16,18,20
0.327109127963235,12,17,18,20
0.327109127963235,12,18,20,26
0.327109127963235,12,18,20,27
0.327109127963235,12,18,20,30
0.327106833150629,1,17,23,31
0.327105678527433,9,17,29,31
0.327104266103305,10,18,27,31
0.327096757612058,5,13,14,16
0.327096757612058,12,13,14,16
0.327096757612058,13,14,16,17
0.327096757612058,13,14,16,26
0.327095766341494,10,19,22,31
0.327095766341494,10,22,23,31
0.327095766341494,10,22,27,31
0.327095766341494,10,22,30,31
0.327085156572465,5,21,22,25
0.327085156572465,5,22,25,26
0.327085156572465,5,22,25,27
0.327085156572465,5,22,25,28
0.327085156572465,5,22,25,30
0.327076794618163,5,22,27,31
0.327076794618163,5,22,30,31
0.327074923353004,1,4,21,31
0.327065794412183,2,3,25,31
0.327065794412183,2,6,25,31
0.327065661779999,4,23,30,31
