"obj","site1","site2","site3"
0.328249959119618,15,20,31
0.328236626270921,6,13,29
0.328230138223493,5,24,26
0.328229991009548,7,18,26
0.328219026982508,4,16,19
0.328204449128948,3,27,30
0.32819849656198,11,26,28
0.328190369737575,4,13,25
0.328190026379476,7,27,30
0.328180639510923,4,19,28
0.328179158202489,14,17,19
0.328138389616265,10,24,26
0.328082562782974,4,18,19
0.328075277126902,2,20,25
0.328075277126902,2,20,28
0.328065843044769,7,18,27
0.328040210650666,1,11,18
0.328040210650666,5,11,18
0.328040210650666,11,12,18
0.328040210650666,11,14,18
0.328040210650666,11,17,18
0.328036936447024,11,16,29
0.328029278991183,3,7,31
0.328007867683509,2,16,25
0.328007867683509,2,16,28
0.327999457334284,1,19,29
0.327980852049719,14,17,20
0.327921753527278,4,23,30
0.327920835791076,4,18,21
0.32789644882056,12,16,20
0.32786445731359,15,16,19
0.32786445731359,15,16,23
0.327860839544209,10,19,22
0.327860839544209,10,22,23
0.327860839544209,10,22,27
0.327860839544209,10,22,30
0.327840013278962,5,22,27
0.327840013278962,5,22,30
0.327837299514377,10,18,26
0.327828557986734,2,23,31
0.327815887338645,1,4,21
0.327808480198288,8,29,31
0.327799315193706,5,19,26
0.327798400034542,3,18,29
0.327797438626305,11,18,25
0.327797438626305,11,18,28
0.327774578114652,1,17,23
0.327764364595739,2,14,29
0.327740302104457,6,7,25
0.327740057524769,10,16,30
0.32772581257611,9,17,29
0.327697732455509,4,13,14
0.327688238935631,10,18,27
0.327667867103648,2,20,31
0.327664863812652,2,16,27
0.327638096537983,2,16,31
0.327622039163006,6,7,26
0.327605080531155,10,16,19
0.327605080531155,10,16,23
0.327605080531155,10,16,26
0.327555607301274,2,3,25
0.327555607301274,2,6,25
0.32755179388463,9,15,29
0.32754031645701,5,19,28
0.327501214561081,2,19,31
0.327500263986782,2,19,27
0.327493008849247,11,18,30
0.32746379069314,2,3,28
0.32746379069314,2,6,28
0.327442291240717,6,30,31
0.327428055011271,11,18,31
0.327389264176058,6,27,29
0.327381073463804,4,19,26
0.327361764562539,10,16,25
0.327361764562539,10,16,28
0.327356993474145,17,20,22
0.327350496627198,15,20,29
0.327302821041052,11,25,29
0.327226996162099,12,14,15
0.327226996162099,13,14,15
0.327224343669476,2,23,30
0.327223693575541,17,20,24
0.327147928780162,15,18,19
0.327147928780162,15,18,23
0.327140979468822,10,24,25
0.32713719234147,4,13,16
0.327132363093409,17,22,24
0.327109127963235,12,18,20
0.327096757612058,13,14,16
0.327095766341494,10,22,31
0.327085156572465,5,22,25
0.327076794618163,5,22,31
0.327026328906226,10,16,27
0.326994759204059,10,22,29
0.326991135620133,10,16,31
0.326976062661601,5,22,29
0.326925286794862,5,24,25
0.326923029725345,4,23,27
0.326919655344628,11,18,26
0.326853967104142,1,16,19
0.326831110889006,9,18,29
0.326830346890957,15,19,29
0.326810910998366,5,24,31
0.326808277753667,11,18,27
0.326786660545595,2,17,29
0.326775595512728,5,21,22
0.326759637051418,1,14,15
0.326717249724274,1,18,19
0.326688507436624,2,20,29
0.326682621530469,9,29,31
0.326680356330676,1,19,23
0.326673575857391,4,12,27
0.326656118496177,1,18,21
0.326646263344677,14,16,20
0.326621020475969,15,17,20
0.326619031333845,5,21,24
0.326618242125745,1,3,28
0.326603398440219,5,16,23
0.326590813364348,1,13,25
0.326573870974926,4,19,25
0.326552196474107,1,11,29
0.326548851469988,6,14,29
0.326540266089349,14,16,19
0.326540266089349,14,16,23
0.326534593509297,7,17,29
0.326466426938828,5,18,23
0.326455938558893,6,27,31
0.326424612535029,14,23,29
0.326419513558101,4,12,14
0.326403548709481,14,18,19
0.326403548709481,14,18,23
0.326398771375609,3,13,29
0.326351810050224,13,14,25
0.326344810121716,5,7,28
0.32633779840572,3,6,31
0.326321329228407,7,15,29
0.326320719953333,1,5,21
0.326315498437549,1,20,23
0.326294136138108,4,14,25
0.326269880802093,17,19,20
0.326268520129138,10,22,26
0.326241309986199,2,23,27
0.326237624302506,1,20,21
0.326236884484031,3,7,25
0.326224400983172,10,24,28
0.326142642066463,4,14,16
0.32612267336896,10,17,29
0.326110616875965,2,16,29
0.326069558745589,4,16,23
0.32606760144312,16,17,22
0.326056955866896,3,7,26
0.326047517881189,17,24,27
0.326047517881189,17,24,30
0.326043178062612,12,15,25
0.326043178062612,13,15,25
0.326018618232129,5,19,25
0.325981442084957,1,13,14
0.3259532681002,16,17,24
0.325940420440136,2,18,29
0.325932587244198,4,18,23
0.325903345615192,10,21,24
0.325898283988342,14,18,20
0.32585652276527,3,30,31
0.32584841157665,7,30,31
0.325820962383926,17,24,28
0.325799855849732,4,12,15
0.325799855849732,4,13,15
0.325799250116311,3,27,29
0.325791265959888,7,27,29
0.325767584332026,1,13,16
0.325739078762713,5,17,20
0.325701360421726,7,18,29
0.325674122906164,17,21,22
0.325674122906164,17,22,26
0.325674122906164,17,22,27
0.325674122906164,17,22,30
0.325650856640014,17,24,29
0.325571346389115,1,19,27
0.325567017669281,4,15,25
0.325566571352263,5,14,15
0.325563893575299,17,21,24
0.325563893575299,17,24,26
0.325540354092644,10,29,30
0.325505578817398,6,26,30
0.325474367572895,17,24,31
0.325462372673355,10,16,29
0.325455804408733,1,7,28
0.325445421402697,17,22,25
0.325445421402697,17,22,28
0.325410676105983,4,15,16
0.325399979129271,5,13,25
0.325399979129271,12,13,25
0.325399979129271,13,25,28
0.325344237457547,12,15,16
0.325344237457547,13,15,16
0.325338577484325,17,24,25
0.325337536665693,10,22,25
0.32530633828641,10,18,29
0.325299233029855,1,19,31
0.325271126231384,3,14,29
0.325261755675645,16,22,24
0.325213060895111,4,17,20
0.325210427366834,4,12,16
0.325189051526438,11,17,29
0.325173848486113,12,14,25
0.325169917479933,12,14,16
0.325140272767136,2,27,30
0.325095203583369,17,22,31
0.325057168052024,13,14,30
0.325021239664452,17,22,29
0.324995005997332,17,20,21
0.324985646976181,4,14,30
0.324969157730432,13,25,31
0.32489928599723,13,16,30
0.324891870485917,3,27,31
0.324886331173974,7,27,31
0.324874807149172,13,25,30
0.324863855770844,5,11,29
0.324863855770844,11,12,29
0.324856853849399,3,6,25
0.324856853849399,6,25,28
0.324831998950014,5,23,26
0.324784106544693,15,16,20
0.324777743295413,11,15,29
0.324771185450561,1,14,16
0.324748187417813,5,13,16
0.324748187417813,12,13,16
0.324748187417813,13,16,17
0.324748187417813,13,16,26
0.324748047499983,14,19,29
0.324714495527221,1,14,25
0.324702932072856,5,13,14
0.324702932072856,12,13,14
0.324695412111182,1,16,23
0.324671724961267,1,12,14
0.324668933100649,4,13,17
0.324666234218399,14,15,25
0.324645391946855,4,12,25
0.324624545485267,13,14,17
0.324619993214946,3,6,26
0.32461552766827,1,4,14
0.32461552766827,4,5,14
0.324594944319575,6,26,27
0.324558185541818,1,18,23
0.324540235062651,1,12,27
0.324528566960778,16,18,22
0.324528566960778,18,20,22
0.32450972939928,13,16,25
0.32450972939928,13,16,28
0.324438152984785,16,18,24
0.324438152984785,18,20,24
0.324423888821068,11,18,29
0.324397152282083,1,4,20
0.324372455030314,6,25,31
0.32436830442573,10,21,25
0.324305537093176,13,14,27
0.324294524598066,6,25,30
0.324249044675053,18,19,20
0.324225721994369,4,14,27
0.324215467452948,13,16,27
0.324166699996696,1,12,15
0.324166699996696,1,13,15
0.324144925598578,5,21,25
0.32414370417899,13,16,31
0.324140867584069,17,20,23
0.324133326703062,9,14,29
0.324106868770387,13,25,27
0.324103776719542,13,25,26
0.324093126883347,1,15,25
0.324061639765622,14,15,16
0.32404697897174,10,21,22
0.324040405929144,1,15,16
0.324038856201344,13,16,18
0.324018757346026,4,22,24
0.323992976575577,3,26,30
0.323989830509413,7,26,30
0.323904239094442,12,14,30
0.323901438970218,4,22,25
0.32389294845556,4,13,26
0.323891112346792,6,7,28
0.323879849416539,18,22,24
0.32387214205856,7,13,29
0.323857513664786,1,17,20
0.323834680860213,1,12,16
0.323795200479419,4,24,25
0.323791596071638,6,26,31
0.32378995172999,5,21,26
0.32378995172999,5,21,27
0.32378995172999,5,21,30
0.323786741734756,16,20,22
0.323786741734756,16,21,22
0.323786741734756,16,22,26
0.323786741734756,16,22,27
0.323786741734756,16,22,30
0.323763447403908,10,22,28
0.323749933044948,5,14,16
0.323735155000191,17,18,22
0.323734626651374,13,14,26
0.323708269030491,16,17,21
0.323703635793883,16,20,24
0.323703635793883,16,21,24
0.323703635793883,16,24,26
0.323703635793883,16,24,27
0.323703635793883,16,24,30
0.323673933953109,4,13,27
0.323655256791776,17,18,24
0.323653702801992,1,5,20
0.323643787308259,4,14,26
0.323611896160409,13,14,28
0.323592287449189,4,24,27
0.323592287449189,4,24,30
0.323580214299086,5,23,28
0.323577155914848,4,14,17
0.323563357579865,16,22,25
0.323563357579865,16,22,28
0.323560011026036,4,21,22
0.32354437112651,4,13,30
0.323537522926927,5,14,25
0.323528159132058,5,16,20
0.323525609825009,15,18,20
0.323510894127363,4,14,28
0.323503167544668,5,21,28
0.323501889692215,14,15,30
0.32348348724311,16,24,25
0.32348348724311,16,24,28
0.323478578086894,4,23,26
0.32347334689459,16,19,20
0.323461934286602,1,14,30
0.323458384853759,4,21,24
0.323443657706441,5,23,29
0.323442597508705,6,25,27
0.323401940918534,6,25,26
0.323378212065107,4,15,17
0.323368846095939,5,12,14
0.323338928141544,3,25,28
0.323337381344096,7,25,28
0.323319181343074,16,24,29
0.323279425106514,17,21,26
0.323279425106514,17,21,27
0.323279425106514,17,21,30
0.323237519277624,4,23,28
0.323219502550238,16,22,31
0.323178087229104,4,13,18
0.323162491674145,13,14,31
0.323160122144891,1,13,17
0.323155981164175,12,14,27
0.323152409024813,5,23,25
0.323149464366684,16,22,29
0.323144521178205,16,24,31
0.323137426185908,13,14,18
0.323102112002581,3,26,27
0.323101163378372,7,26,27
0.323062086574147,5,21,31
0.323055467773618,4,14,31
0.323051738119693,17,21,25
0.323051738119693,17,21,28
0.323045908013491,4,24,29
0.323041958203413,10,19,21
0.323041958203413,10,21,23
0.323041958203413,10,21,26
0.323041958203413,10,21,27
0.323041958203413,10,21,30
0.323019693435956,5,15,16
0.323005966848948,4,16,20
0.323003430632228,4,12,26
0.322994945682585,5,15,25
0.322972614769176,5,21,29
0.322971943765879,12,16,30
0.322949367342001,5,12,15
0.322949367342001,5,13,15
0.322949367342001,12,13,15
0.322945258334551,11,29,31
0.322931800411934,8,28,29
0.322911217808723,13,17,30
0.322873725477134,5,18,20
0.322869219704543,1,12,25
0.322859302552466,1,5,14
0.322857068700565,3,25,31
0.322856706722329,7,25,31
0.322849934043873,3,25,30
0.322849605650267,7,25,30
0.322847770782096,2,30,31
0.322810967197985,4,23,25
0.322810577197621,7,14,29
0.322809775922892,5,12,16
0.322809775922892,12,16,17
0.322809775922892,12,16,26
0.322809326983776,14,15,27
0.32278270343888,2,27,29
0.322756215122699,10,21,28
0.322741529742877,5,22,28
0.322735818944512,4,12,31
0.322719081303071,1,14,27
0.322700789011347,17,21,31
0.322677762484324,4,13,28
0.322670263162622,4,22,26
0.322667238626293,9,13,29
0.322661705581205,12,15,30
0.322661705581205,13,15,30
0.322643484031662,13,16,29
0.322630049964023,17,21,29
0.322581378653951,4,24,26
0.322574483553291,12,16,25
0.322574483553291,12,16,28
0.322562358920009,2,19,26
0.322562358920009,2,23,26
0.322548386538211,4,12,17
0.322522625938725,12,14,26
0.322520335612353,13,17,25
0.322503908335858,12,14,17
0.322434443714995,6,28,30
0.322423917640988,18,21,22
0.322423917640988,18,22,26
0.322423917640988,18,22,27
0.322423917640988,18,22,30
0.322415760218552,17,19,23
0.322395932433724,4,13,31
0.322388794208724,1,23,31
0.322368081541024,4,18,20
0.322361439504169,18,21,24
0.322361439504169,18,24,26
0.322361439504169,18,24,27
0.322361439504169,18,24,30
0.322326145458135,5,14,30
0.322315823051844,10,21,31
0.322313252029571,12,15,17
0.322313252029571,13,15,17
0.322308088955256,12,16,27
0.322302429898021,1,23,30
0.322287539880796,1,13,26
0.322284885792882,12,14,28
0.322275475001015,1,4,13
0.322275475001015,4,5,13
0.322275475001015,4,12,13
0.322238151670834,13,17,27
0.32223312972571,5,24,28
0.322227827183316,10,21,29
0.322217994774798,7,26,31
0.3222171593329,16,18,21
0.3222171593329,18,20,21
0.322216741237029,3,26,31
0.322211375099963,12,16,31
0.322208958350554,18,22,25
0.322208958350554,18,22,28
0.322206020067529,14,15,26
0.322200034048459,3,7,28
0.322199125879143,18,20,23
0.322177970441364,4,14,18
0.322162145204062,12,16,18
0.322149480470403,18,24,25
0.322149480470403,18,24,28
0.32213482300203,1,13,27
0.322108135521708,12,15,26
0.322108135521708,13,15,26
0.322066116842384,1,14,17
0.322065231841066,1,14,26
0.322035329496385,5,13,17
0.322035329496385,12,13,17
0.32202702451855,4,22,27
0.32202702451855,4,22,30
0.322017654398894,7,25,27
0.322016056876535,3,25,27
0.321994995277736,1,5,30
0.321991834908473,18,24,29
0.321978954783391,1,13,30
0.321974798247844,12,15,27
0.321974798247844,13,15,27
0.321973230541377,13,26,30
0.321959450696745,14,15,28
0.321958537920902,2,19,28
0.321929053647524,2,27,31
0.321897256466812,7,25,26
0.321895275673852,3,25,26
0.321879005406489,1,15,17
0.321876783184136,18,22,31
0.321831251490255,12,14,31
0.321821871487533,18,24,31
0.321810934337832,18,22,29
0.32180712023002,4,23,29
0.321793398978276,1,13,18
0.321784844226909,1,14,28
0.321779048769754,13,17,28
0.321746620389926,17,19,30
0.3216869664864,14,16,30
0.321674845790347,9,28,29
0.321656275893441,1,16,20
0.321625098623113,4,15,26
0.321622159729884,13,17,26
0.321595684066415,5,14,27
0.321594687575688,6,27,28
0.321575615840422,4,20,26
0.321575615840422,4,20,27
0.321575615840422,4,20,30
0.321541559462767,14,15,31
0.321541058282057,5,12,27
0.321541058282057,12,27,30
0.321517606606401,14,16,17
0.321517606606401,14,16,26
0.321494056537215,1,4,30
0.321476476474751,19,20,24
0.321408792789736,17,18,21
0.32138647252624,16,20,21
0.32138647252624,16,21,26
0.32138647252624,16,21,27
0.32138647252624,16,21,30
0.321385035568323,1,23,27
0.321382802510881,13,17,31
0.321349657875213,16,20,23
0.321332372811645,1,14,31
0.32133109587984,5,20,26
0.32133109587984,5,20,27
0.32133109587984,5,20,30
0.321317443009374,2,26,30
0.321317107901593,4,20,25
0.321317107901593,4,20,28
0.321312520711217,17,19,25
0.321308380222271,11,14,29
0.321302448962854,13,28,30
0.321284720511132,14,16,25
0.321284720511132,14,16,28
0.321280231651587,4,22,31
0.321274818553121,13,25,29
0.321270287009437,6,26,29
0.321256960725065,2,23,28
0.321236566788908,13,26,27
0.321233117768419,4,12,18
0.321192380723274,12,14,18
0.321191574511833,4,22,29
0.321164179467381,16,21,25
0.321164179467381,16,21,28
0.321132536004869,2,23,29
0.32108993947344,5,13,26
0.32108993947344,12,13,26
0.321086566513699,17,19,27
0.32107415488718,5,20,25
0.32107415488718,5,20,28
0.321060112899258,1,18,20
0.321053183308857,13,30,31
0.321037258214633,14,16,27
0.321032153583438,1,12,17
0.320986804451483,5,13,27
0.320986804451483,12,13,27
0.320986804451483,13,27,30
0.32096682973666,2,19,25
0.32096682973666,2,23,25
0.320965499986591,7,28,30
0.320963889849122,14,25,28
0.320961347887559,3,28,30
0.320947396052334,12,17,30
0.320939086964221,5,14,17
0.320924009386879,14,16,31
0.320916912082544,4,20,31
0.32091274215352,1,13,28
0.320911959728179,14,16,18
0.320911222163905,14,15,17
0.320887628218366,5,14,26
0.320870733006043,4,21,25
0.320845132013763,12,15,28
0.320845132013763,13,15,28
0.320819699815863,16,21,31
0.320819587703317,13,26,28
0.320811148062033,5,13,30
0.320811148062033,12,13,30
0.320791412813363,1,14,18
0.320776435576471,6,26,28
0.320760832820436,5,13,18
0.320760832820436,12,13,18
0.320760832820436,12,15,18
0.320760832820436,13,15,18
0.320760832820436,13,17,18
0.320760740250591,5,15,17
0.320752923152284,16,21,29
0.320729709648089,12,16,29
0.320691132583143,4,5,16
0.320676101459615,5,20,31
0.320652731137408,1,19,26
0.320645887568429,3,6,28
0.320638065015148,1,12,26
0.320636884343845,14,25,30
0.32063024107899,1,13,31
0.320621290790641,10,19,20
0.320621290790641,10,20,23
0.320621290790641,10,20,26
0.320621290790641,10,20,27
0.320621290790641,10,20,30
0.320621269973414,4,24,31
0.320588867540107,12,15,31
0.320588867540107,13,15,31
0.320572606840507,13,27,28
0.320548135011813,14,25,31
0.320528490653383,13,18,25
0.320528490653383,13,18,28
0.320517005444485,17,19,28
0.320512837752894,15,16,17
0.320496529079626,5,14,28
0.320482730107298,12,17,25
0.320482165292577,13,18,30
0.32048155241497,4,21,26
0.32048155241497,4,21,27
0.32048155241497,4,21,30
0.320463380224786,2,26,27
0.320421380643706,17,19,26
0.320400545599334,13,26,31
0.320373652369166,1,5,13
0.320373652369166,1,12,13
0.320365283538386,10,20,25
0.320365283538386,10,20,28
0.320347417470847,4,15,30
0.320326444078469,13,27,31
0.320302455967352,4,15,18
0.3202950572734,12,17,27
0.320291021370012,1,4,15
0.320291021370012,4,5,15
0.320254770921111,6,25,29
0.320216068901144,1,12,31
0.320199038112082,4,21,28
0.3201678444687,13,18,31
0.320146384742765,7,27,28
0.320146291446223,1,15,26
0.320143421302197,11,13,29
0.320140368318264,3,27,28
0.320123329538617,17,19,31
0.320115959481017,6,28,31
0.320083839807547,10,19,30
0.320071311715984,18,21,26
0.320071311715984,18,21,27
0.320071311715984,18,21,30
0.32007012957194,5,12,25
0.32007012957194,12,25,28
0.320046006018048,5,14,31
0.319967869653869,10,20,31
0.319962999111683,4,20,29
0.319929993052672,14,25,27
0.319919682916377,1,19,28
0.319900695440649,5,12,17
0.319863872599262,13,18,27
0.319857447462923,18,21,25
0.319857447462923,18,21,28
0.319848979124056,4,12,29
0.319842194203525,1,12,18
0.319780366263844,17,23,28
0.319772987140961,15,16,30
0.31976045424288,4,21,31
0.319756970276938,5,14,18
0.319750814504134,7,26,29
0.319743527393109,3,26,29
0.319740775588914,16,17,19
0.319739573652733,12,25,30
0.319736734552094,19,20,22
0.319727556361836,5,20,29
0.319727314003837,1,22,24
0.319722104436362,14,25,26
0.319684479321385,4,15,27
0.319679819566776,13,18,26
0.31967745471298,4,21,29
0.31964825592737,12,17,28
0.319640598403958,14,17,30
0.319602778083767,17,18,19
0.319602778083767,18,19,23
0.319594699440067,12,17,26
0.319594672976644,5,13,28
0.319594672976644,12,13,28
0.319592914689999,15,16,26
0.319592783052364,12,25,31
0.319590981965038,14,28,30
0.319536112403825,17,23,30
0.319524743988312,18,21,31
0.319473392641946,4,22,28
0.31946382391849,14,15,18
0.319462042122052,18,21,29
0.319456542821546,14,16,29
0.319434022916781,2,26,31
0.319388987746362,17,23,31
0.319372600505007,18,19,25
0.319372600505007,18,19,28
0.319367928843241,18,19,30
0.319363612751,15,16,25
0.319363612751,15,16,28
0.319311497675206,5,13,31
0.319311497675206,12,13,31
0.319306586438932,15,25,28
0.319296582547797,1,5,16
0.319287173373024,14,26,30
0.319284503918668,12,30,31
0.319255549559484,12,17,31
0.319249459503242,7,26,28
0.319240895339684,3,26,28
0.319209230266844,12,27,29
0.31919788451183,1,24,27
0.31919788451183,1,24,30
0.319194345168539,14,30,31
0.319190874479819,16,18,19
0.319184777429974,5,16,17
0.31916560907944,13,27,29
0.319144393227888,14,27,30
0.319144350201438,15,16,27
0.319136643125897,13,28,31
0.319127343113875,14,17,25
0.319120361652253,1,19,25
0.319067431710704,15,25,30
0.319042424308861,5,15,26
0.319021729771467,10,20,29
0.319017958115129,17,23,25
0.319014110831794,18,19,31
0.319006472459014,15,16,31
0.319002887956909,14,17,27
0.319002834803315,4,24,28
0.318952546778176,5,12,13
0.318943279115267,12,25,27
0.318921647659822,15,25,31
0.318904554002211,1,15,18
0.318903458472884,1,15,30
0.318898381780241,17,23,27
0.318895637362668,1,22,25
0.318894012371192,14,27,28
0.318892447328745,12,26,30
0.318876456291131,1,24,25
0.318806468088189,7,25,29
0.318804029976393,5,12,18
0.318804029976393,12,17,18
0.318797306319428,3,25,29
0.318778369116663,19,20,21
0.318761553117298,18,19,27
0.318730864148255,2,25,28
0.318671806619085,1,24,29
0.318647961715735,12,25,26
0.318645929858284,4,16,17
0.318630987262752,1,5,15
0.318599034275604,12,18,30
0.318593923884387,14,26,27
0.318579375522031,4,5,17
0.318574917136451,12,18,25
0.318574917136451,12,18,28
0.318530374902498,18,19,26
0.318503641950198,14,27,31
0.318487050081603,13,29,30
0.318472432983296,1,21,22
0.318468642809729,20,23,24
0.318467261475675,2,25,30
0.318460455763314,1,21,24
0.318444359936168,5,16,30
0.318434626567169,15,16,18
0.318422910187926,15,25,27
0.318421643564146,7,28,31
0.318409864064101,3,28,31
0.318409049710662,12,27,31
0.318408320862127,11,28,29
0.318397498474137,16,19,30
0.318361590711982,2,28,30
0.318344457192393,13,26,29
0.318329035094885,1,22,26
0.31831926180385,1,24,26
0.318279235800256,15,17,30
0.318258003090267,2,25,31
0.318255876975702,1,15,27
0.31825544129833,5,16,26
0.318247223265672,14,17,26
0.318246854764133,4,15,28
0.318231890378006,14,17,28
0.318217248386033,12,18,31
0.318208670519698,16,19,23
0.318208670519698,16,19,26
0.318159637943029,15,25,26
0.318136762312049,17,23,26
0.318067694533716,12,26,27
0.318058954862257,14,26,28
0.318026927850204,5,16,25
0.318026927850204,5,16,28
0.317999813891947,12,18,27
0.317989478514019,4,15,31
0.317980672585105,16,19,25
0.317980672585105,16,19,28
0.317907526747924,4,16,30
0.317860713751246,5,15,18
0.317844276873205,4,12,28
0.317842074552057,14,17,31
0.317825810271083,5,16,27
0.317825092191188,5,15,30
0.317780608806168,16,19,27
0.317752151489258,5,16,18
0.317746868906986,13,17,29
0.317735579475289,12,18,26
0.317718653421458,15,17,25
0.317715580855265,1,4,16
0.317715580855265,4,16,26
0.317704138505258,5,12,26
0.317690526491805,2,25,27
0.317669615505284,5,16,31
0.317660229076702,15,17,27
0.317652053328783,14,26,31
0.317645129208961,1,22,27
0.317645129208961,1,22,30
0.317624114572166,16,19,31
0.317617636569655,1,23,26
0.317589612324891,14,29,30
0.317575381880297,2,27,28
0.317560155198033,15,16,29
0.317535192103482,16,17,23
0.317504587661873,14,17,18
0.317488080278514,4,16,25
0.317488080278514,4,16,28
0.317396675810722,17,18,23
0.317378642756229,14,27,29
0.317361610817188,13,18,29
0.317348848799721,14,18,30
0.317325312050753,2,25,26
0.317294930870509,4,16,27
0.317277908234505,14,18,25
0.317277908234505,14,18,28
0.317270524446381,5,17,30
0.317244914122262,1,16,17
0.317244753241539,18,23,30
0.317241728218777,14,28,31
0.317229959206148,4,16,18
0.31718870803284,5,15,27
0.31716977355488,18,23,25
0.31716977355488,18,23,28
0.317131777011444,4,16,31
0.317126925671836,1,12,29
0.317118172134672,2,28,31
0.317097986820328,1,20,26
0.317097986820328,1,20,27
0.317097986820328,1,20,30
0.317072693704023,14,25,29
0.317055474086241,16,18,23
0.31705089510407,2,26,29
0.317045616415241,1,5,17
0.316922663799792,14,18,31
0.31691876475836,1,22,31
0.316900714876649,12,26,31
0.316851814866527,15,17,26
0.316848214121832,1,20,25
0.316848214121832,1,20,28
0.316840250564869,1,22,29
0.316814066367817,18,23,31
0.316795612671585,17,20,26
0.316795612671585,17,20,27
0.316795612671585,17,20,30
0.316765670573748,15,17,28
0.316763023260449,14,18,27
0.31672887005485,5,12,31
0.316725541987727,4,17,30
0.316665593622707,5,17,25
0.316664192011815,20,22,23
0.316659081036068,19,23,24
0.316658997018563,18,23,27
0.316655904641742,5,17,27
0.316625682054007,1,15,28
0.316604300255787,19,24,27
0.316604300255787,19,24,30
0.316573176739562,17,20,25
0.316573176739562,17,20,28
0.316568961803402,17,19,29
0.316533652885306,2,26,28
0.316510375484489,1,16,30
0.316456424703529,1,20,31
0.31644581643313,14,18,26
0.316381200928898,15,17,31
0.316367746290305,1,15,31
0.316356738068932,1,24,31
0.316351396500949,15,26,30
0.316336734574844,18,23,26
0.316310174601844,1,16,26
0.316245363110723,18,19,29
0.316227438749263,5,16,29
0.316223820575214,17,20,31
0.31619514460058,16,23,30
0.316191156559677,1,23,25
0.316185108208667,16,19,29
0.316180344226348,1,23,28
0.316121925125426,4,5,18
0.316117057070052,4,17,27
0.316100227961859,4,17,25
0.316087177536328,19,24,29
0.316084888133507,1,16,25
0.316084888133507,1,16,28
0.316081395849468,1,23,29
0.315993162752489,16,23,26
0.315912169073191,1,16,27
0.315869747289543,1,16,18
0.315848946087273,15,17,18
0.315844906340736,4,5,25
0.315794759271429,5,17,26
0.315774736774934,1,21,25
0.315768472171087,16,23,25
0.315768472171087,16,23,28
0.31575070501426,12,17,29
0.315734389627003,15,26,27
0.315730549010674,1,16,31
0.315727273577601,15,25,29
0.315705429747176,14,26,29
0.315695576238687,4,16,29
0.315656267848562,20,21,23
0.315653176181049,5,17,28
0.315650850789837,12,25,29
0.315600440754659,16,23,27
0.315541601762039,16,17,20
0.315528030314117,1,20,29
0.315469431544353,12,18,29
0.315414726699215,16,23,31
0.3154131372932,5,15,28
0.315395508180244,17,20,29
0.315306763082128,1,4,17
0.315304894156102,1,17,30
0.315301050572363,1,21,26
0.315301050572363,1,21,27
0.315301050572363,1,21,30
0.315266254126597,5,17,31
0.315232712782759,4,17,26
0.315171063810656,19,22,24
0.315154639577944,5,15,31
0.315141356269282,6,29,31
0.315136698949718,17,18,20
0.315135838590422,5,17,18
0.315107839114964,15,26,28
0.315062217835965,4,17,28
0.315030336957043,1,21,28
0.315022073148025,1,12,28
0.315010151541472,17,23,29
0.314852945300111,12,28,30
0.314811363692085,13,14,29
0.31476804937919,4,5,27
0.314739415677915,19,24,31
0.314732817750788,15,26,31
0.314711287813751,1,17,27
0.314708192845092,1,5,18
0.314676509248341,4,17,31
0.314637747501518,19,24,25
0.314625107501386,1,17,25
0.314608338230018,4,14,29
0.31460350013592,1,21,31
0.314593940938138,4,17,18
0.314588027186136,12,26,29
0.314532194379506,1,21,29
0.314428944034033,14,17,29
0.314385181090812,2,25,29
0.314374381839559,1,22,28
0.314331933124499,15,18,30
0.314307281757828,1,16,29
0.314249768521756,16,18,20
0.314249768521756,18,20,26
0.314249768521756,18,20,27
0.314249768521756,18,20,30
0.31421698533524,14,18,29
0.314146611284254,15,18,25
0.314146611284254,15,18,28
0.31410927099846,12,27,28
0.314107027532452,18,23,29
0.314083347626423,5,29,30
0.314054591311142,12,26,28
0.314040546505638,18,20,25
0.314040546505638,18,20,28
0.313994975093621,16,23,29
0.313971660064818,1,24,28
0.313855320918247,15,28,30
0.313835434528753,4,5,26
0.313803167819743,14,15,29
0.313794587789675,15,18,31
0.313774449656979,15,18,27
0.313764568491309,1,17,26
0.313709308188541,18,20,31
0.313662792800621,19,24,26
0.313640741892634,5,18,30
0.313624483464351,15,30,31
0.313620338576008,15,27,30
0.313518044467747,1,17,28
0.313505310476536,7,29,31
0.313480896494828,3,29,31
0.313477555711224,12,14,29
0.313428937733906,5,18,25
0.313428937733906,5,18,28
0.313403010928358,5,12,29
0.313325899452195,15,18,26
0.313264741813048,15,27,28
0.313177320218886,1,17,18
0.313134719552511,1,17,31
0.313117598439609,4,18,30
0.313112759822036,16,20,26
0.313112759822036,16,20,27
0.313112759822036,16,20,30
0.313106523734997,1,4,18
0.313089726288039,5,18,27
0.313081749907537,15,17,29
0.313077604145093,5,18,31
0.313036567868235,15,27,31
0.31302402963976,1,14,29
0.312986507281227,15,26,29
0.312967037367171,19,22,23
0.312967037367171,19,22,27
0.312967037367171,19,22,30
0.312926439197185,18,20,29
0.312915314802701,23,24,27
0.312915314802701,23,24,30
0.312898320508847,16,20,25
0.312898320508847,16,20,28
0.312886015700426,4,18,25
0.312886015700426,4,18,28
0.312884682976124,19,24,28
0.312752051017072,12,15,29
